SK_ID_CURR,TARGET_CREDIT_LIMIT
120780,42407.69
396028,77098.14
381695,20168.0
394436,44903.04
171952,55735.26
187009,53773.49
420930,59025.53
419194,102366.29
337770,43794.19
432894,25642.46
273242,48854.85
142325,98943.32
422955,23994.11
130541,104666.47
180012,26046.46
232257,55023.49
274651,47914.51
175356,34306.0
443026,59501.87
141906,34216.9
370618,48619.56
425876,72164.42
323836,31610.83
295767,28696.5
239933,107454.7
333141,65530.63
423275,31252.49
310680,99914.45
388398,14420.44
148413,41775.63
306563,54157.79
407191,55769.14
431762,45811.94
214612,144670.9
303835,30200.62
213743,52986.64
199395,10043.13
371879,126639.83
314304,108000.64
142240,30561.83
122426,26898.5
109439,70851.85
452575,54047.16
174747,27397.13
183031,26094.68
330221,53624.46
123710,140833.82
336399,39878.88
224360,60903.24
258221,31532.92
281570,53993.37
202130,57992.17
270178,37410.46
431502,37462.86
281545,23304.26
165464,63257.11
111429,43018.08
430713,41101.24
322857,93804.44
297817,25328.77
405464,31982.25
381181,19858.7
208066,33518.8
114541,20927.16
206251,38473.64
276650,27718.49
279902,27473.46
330556,36807.38
330078,22116.8
417038,68455.51
304190,49571.68
201069,35627.31
117897,89167.92
440297,29123.3
443091,47741.33
388578,71814.34
202556,86000.2
187293,67464.52
342890,29810.9
215063,36219.61
317024,29927.57
349012,52290.23
397946,13478.53
273144,33341.35
217270,24935.0
208463,12066.56
315124,41257.34
231094,91210.53
147273,10776.04
214981,25335.59
206791,43126.72
178904,16826.7
327152,31848.72
188727,38621.26
368548,42068.05
279747,48852.54
194911,84732.64
175511,64474.27
130379,16626.61
122642,23786.26
278520,61382.96
449921,50924.82
395498,18260.25
262551,82779.5
236374,18745.69
455526,21754.74
436956,73868.56
443511,59570.46
384979,120690.81
174777,32962.47
105955,41455.29
302221,59021.92
192317,40941.81
239554,76410.17
380561,30948.16
313256,31369.01
322215,52857.55
229230,57234.31
304643,62142.53
144100,23943.22
243566,54166.8
223483,40700.16
433324,16448.51
299960,61984.43
258465,13543.36
233339,51481.85
207516,20665.04
258901,69777.27
450857,57332.65
242960,24977.98
394753,46124.35
365260,48679.06
416031,35198.43
242659,107636.4
372077,56943.59
289521,35481.67
245388,157283.96
428165,70994.29
334694,24761.31
341881,32675.39
385411,50819.06
337146,45776.06
101394,28171.82
135146,31168.62
308696,31824.64
233516,37789.4
361555,52250.76
268251,36035.43
417291,91933.01
312148,47485.71
305747,47987.07
392415,35071.45
128586,75701.01
159305,62830.34
304791,41931.73
204597,39063.06
223436,44324.98
230879,24573.41
413182,107176.03
133665,26362.55
400244,311285.38
248588,41641.61
151953,54238.26
412364,133944.77
203523,55780.56
341730,24647.38
220641,67058.15
178718,36067.88
154914,35096.74
161114,358376.83
431798,7301.57
103843,20857.13
105020,35658.69
389187,91681.78
254104,39390.9
211033,59086.66
448753,36507.98
362170,43017.43
320754,33473.13
386588,17757.36
288740,35089.62
274192,19221.57
313490,96038.35
418969,27454.33
436289,57678.34
297287,53401.58
432069,18827.19
454551,18251.24
333707,59498.1
454472,45726.5
322487,75525.66
163454,15878.93
149552,73171.13
332583,104254.11
405487,44192.98
447006,48788.39
346636,38689.95
189220,24499.93
269005,54208.89
416652,28280.88
178896,36395.04
156583,79287.21
275454,41155.52
121959,34390.03
343304,92985.18
350285,51731.86
294419,46781.01
209683,46946.86
320212,26838.63
157587,44239.14
367188,39329.71
405049,68207.9
306881,26627.51
300888,23557.82
330301,42226.29
182420,23512.08
195647,32412.02
377815,63923.8
424290,77532.06
154336,80023.65
359304,29576.99
430868,114984.26
283744,17178.59
271316,64692.02
174776,132523.63
280697,83086.72
390141,65651.42
335694,40291.28
150569,21441.02
433883,41616.18
154909,74987.92
325726,60750.74
252674,64784.62
388547,47297.03
337181,102884.98
399432,144049.43
185148,34337.12
121316,49333.07
152388,46237.53
422348,14670.07
367252,30169.25
437075,32279.83
145497,29920.22
217365,50657.6
192107,35209.26
152489,31530.48
433585,68096.84
181448,66890.75
300558,83251.53
109454,23545.24
289290,26319.44
247156,60097.84
260214,144281.32
443148,60325.01
403314,138815.54
187406,30195.52
224389,33743.4
147056,78906.34
152252,36125.26
119046,52566.11
440964,101014.51
263153,15747.38
137068,86860.5
301736,51854.06
167838,12130.37
262662,19717.43
269219,25498.76
418038,105338.41
108107,36361.68
440174,13927.92
435322,43134.02
367901,62619.03
406335,26632.28
122189,96441.2
127064,39107.71
181539,50597.45
387151,28815.19
117034,34601.2
219270,76933.07
254005,42139.05
122374,35134.33
451263,50826.15
431648,56574.75
262858,34723.86
286435,45421.47
328188,27238.06
401823,39675.22
336679,31787.75
268282,48786.23
326604,59944.97
289043,87484.47
316562,34219.87
114918,31922.9
404786,26054.71
336864,28522.75
324819,28223.41
348667,65870.98
361435,52867.45
293802,17542.9
191857,33891.54
137195,45007.12
137642,57931.99
204051,19180.08
352503,149525.96
129303,56776.47
299388,50308.99
317578,22696.09
383117,33542.84
148646,29097.25
350912,55065.77
212377,126182.57
364086,42406.92
324129,104736.72
127338,123417.43
446915,124873.93
383872,52050.83
108581,49665.76
420704,127008.8
190871,101151.54
133260,82442.7
103968,24510.15
326324,121661.26
345239,54168.08
204334,57751.12
256302,30402.7
264119,22727.61
285503,26668.38
133969,63029.21
314642,128660.13
184500,34846.71
129000,39770.19
426761,17809.05
200540,92934.16
251258,24650.09
379832,38568.76
417638,76935.72
215243,46273.65
202417,71228.82
393174,52835.75
311798,36742.62
435866,63983.47
215225,102252.2
251577,21818.64
115606,42932.53
440516,41572.4
178555,36579.31
415288,28807.85
455360,80874.96
251831,49229.39
294250,19325.18
386252,34139.93
273204,55015.14
188774,55589.85
167918,58656.1
224512,56375.14
150653,38083.18
446404,118375.43
247733,24557.25
445473,34454.33
381911,70018.7
360030,31278.18
327047,21259.75
409474,26546.55
178216,67674.78
408678,21949.16
185605,31568.93
305781,20123.31
450226,44236.37
348708,31598.77
291985,92773.52
142349,31402.06
179227,18478.12
387686,53682.12
277037,79628.81
104034,91969.7
423304,34420.46
135083,49392.46
182993,26061.29
386544,16852.28
320351,100887.96
423425,15714.15
121629,29204.22
220531,23008.52
330352,50863.3
447769,21701.92
358712,22991.09
319078,74228.54
136626,144303.03
229972,34986.1
337660,23323.84
317267,38854.22
353329,33678.74
121725,425090.71
300693,55965.09
333399,23990.37
236506,53009.21
362470,74940.34
419405,38574.89
427987,59223.16
353580,47566.2
341854,55076.27
385383,25269.81
407407,20334.56
454620,43380.97
439395,26495.54
244191,49457.61
206368,73766.71
439032,34322.82
311797,26699.39
174385,14531.62
413411,49832.14
179990,24229.7
137548,58313.91
310355,33029.63
432435,90075.54
105517,19005.05
156000,56193.43
305427,61221.7
141625,73908.62
336560,29104.04
133975,26518.9
206648,63226.27
232267,57738.06
178797,54651.28
326123,31070.1
187198,30076.9
257226,67480.25
198536,32328.54
204024,24441.31
242405,10156.43
436742,59394.13
298475,43324.09
124537,35373.79
431536,55863.33
381725,33851.93
267741,78697.4
181851,57533.83
288607,44121.74
409444,38872.67
420225,50166.9
255303,111495.67
186765,85088.6
303387,22254.67
300100,32211.28
280363,30216.96
444710,38717.45
376310,61137.67
197391,32146.81
243468,17611.18
260591,115509.53
154950,45416.6
361415,42501.93
372016,67010.26
225199,54182.76
131499,15519.66
136209,45313.05
288887,72875.01
435190,48542.08
385635,29110.72
385649,80375.49
278391,33671.05
109470,15221.07
429931,14284.35
429760,27663.36
254420,37649.55
234909,66084.72
392094,30471.13
411869,49877.6
448120,40286.7
253204,33876.42
256660,38508.0
165504,42808.07
306440,48477.69
327324,123499.66
243333,51359.88
143303,73236.98
256324,15690.39
284736,9385.17
352548,20046.56
228633,91143.24
132243,18361.66
270694,32659.27
367362,9246.5
243817,65976.83
452293,55890.14
315543,105584.35
441013,42388.48
429622,50869.81
175770,91945.22
304318,9901.5
379468,13302.11
249792,124267.59
285532,31346.38
187227,78856.07
278419,42690.52
328713,41529.65
129473,63396.3
193010,67862.49
304582,67498.43
155083,36318.65
343091,35189.43
273536,43879.82
421351,63976.85
294158,15193.02
420564,19952.6
301824,39396.92
185118,40640.4
175182,58124.4
303064,185448.49
368305,68261.68
270650,109851.96
180009,10966.76
105460,40306.69
276127,37077.82
187874,28931.34
323500,24659.66
244610,43662.86
292158,55113.79
425163,52156.49
412984,21026.88
426105,18147.14
290621,28930.33
348657,50132.12
142655,110044.48
177472,57089.4
429009,38518.85
450181,44933.18
263093,33387.81
306597,164271.85
398874,46973.42
155756,40612.89
131019,136643.59
259506,20087.76
233924,51022.96
255703,56597.86
258375,21413.69
269141,35429.48
161566,27784.77
150620,18905.74
447552,22853.5
219155,75520.51
411078,51355.99
356476,84453.9
147117,109164.58
300270,89683.86
358414,26094.22
165136,62491.8
126391,142891.56
211659,28116.13
300009,85836.47
261009,58535.54
231901,39656.86
211496,78560.55
452382,30396.96
403513,100972.13
418256,26189.65
138121,175686.28
245546,34180.31
393521,85275.76
319875,69882.88
253736,19958.37
335658,18675.17
407817,71237.57
313726,51757.76
426731,34104.83
345786,41333.22
349181,56785.17
437374,58372.11
215523,146939.17
431761,63488.42
100995,26329.33
302428,66749.38
141022,38161.08
445424,13568.29
128676,129308.27
282288,21321.56
145970,156734.51
173031,67554.22
363150,37268.67
231858,287429.23
298048,18821.39
102899,68979.78
454437,30126.01
321329,39491.99
453131,36529.69
285070,33730.58
278864,44332.97
248393,79108.21
333209,53491.22
109602,79249.97
253592,32787.45
401084,53306.81
388843,88629.06
114392,96043.86
446187,39545.02
427972,84011.89
315310,45128.38
214760,75740.11
249028,98993.05
449827,43847.4
198644,94600.98
289856,92423.56
437728,27253.55
426452,51130.15
387681,106446.24
317010,33739.01
164025,49007.68
167767,47625.04
209992,53288.16
336685,89913.24
127238,94427.36
374244,70025.17
324721,24526.42
434162,43960.8
345332,69408.92
296905,78582.98
382794,41045.64
121505,24022.95
225761,57120.18
211459,36841.73
130482,15705.8
124699,67206.98
210053,55717.53
216871,162802.05
327870,72777.09
344640,48899.47
127416,50754.27
332870,12605.62
134875,42652.58
211291,25264.37
313064,52559.24
293310,40920.4
158644,24313.42
428120,30166.14
351682,58740.17
341473,68099.14
160714,31789.12
243093,91972.62
215755,106480.93
208813,70497.39
143624,36685.67
196541,76112.97
194065,291180.48
144016,54810.44
340257,115899.49
195107,49150.96
314058,15632.44
225350,33356.41
350580,41707.13
149286,20400.55
372230,39844.75
135419,92906.63
197955,25933.31
334373,41259.23
160548,34702.06
305376,59451.1
249367,60079.66
383749,49200.98
113746,26982.12
434901,82258.19
254563,12775.1
130792,47691.88
323301,14796.11
154943,14761.77
384575,40060.28
116782,44673.84
372616,57682.77
254324,74317.16
137362,42751.29
336331,80688.62
450317,58523.94
283462,50510.36
299119,151736.84
361333,20678.64
400181,37391.64
188386,53970.96
283423,27984.5
100454,174459.41
261966,91393.31
369726,77715.75
452814,104832.15
319287,105682.8
166636,73502.86
393041,69086.48
116072,45498.42
416380,80681.94
144268,20661.9
327345,40819.57
376774,34881.08
242942,89600.82
273964,63099.99
194112,67862.87
420969,141740.7
176236,93504.23
411872,39815.89
224646,38241.19
139821,12853.1
120585,57752.52
214950,51925.53
330644,97988.09
180479,24680.86
328973,23816.44
304607,27376.99
449217,20904.93
393727,35681.77
342783,57438.9
256723,31511.23
346090,11048.6
407502,38883.57
108967,62174.39
191782,27949.57
311599,22535.11
347729,74427.6
199745,51839.34
197236,59291.2
177399,36334.9
415031,116585.09
151884,27153.73
242982,59492.47
176476,64428.35
305847,53368.55
183116,62690.3
185591,53753.88
394543,24613.37
154708,45094.61
159107,61415.29
369241,31556.66
366695,99986.99
225840,37824.2
127480,96082.06
297949,67420.28
170429,76498.5
354853,18533.87
194315,79762.64
340759,103826.55
450534,49571.77
107372,52770.46
334021,31451.11
405151,15409.75
450804,14642.93
297364,56203.74
295394,41095.38
313549,59768.06
325385,46853.63
162539,39848.18
247496,35473.24
259112,43315.56
231555,74739.11
258293,26546.04
249654,56751.97
321578,99470.66
447847,65973.65
341389,14488.3
242964,14372.06
326092,40227.67
307201,19582.61
389188,32716.76
306424,29119.87
171659,54482.99
130685,86434.78
253629,41745.92
246609,91265.74
197757,16797.35
320005,14847.65
212110,15328.41
445552,26326.6
317961,21772.96
433123,43168.62
152622,114861.37
425491,60245.4
188795,126693.59
171962,23584.61
370982,59163.99
435897,22607.67
437238,22531.43
393803,83078.28
149423,47546.63
407038,48277.14
389289,52912.25
101668,20248.01
145173,28063.19
339695,48198.49
202363,18944.17
354193,89672.4
218851,37593.12
137852,114042.67
281360,20204.36
160171,43160.62
148466,38591.8
210553,56534.86
118841,70345.19
403302,226123.82
210702,51702.03
191827,112455.78
270138,109403.73
288071,25035.92
374241,43229.36
441847,64466.89
300171,57686.31
114513,26629.88
257420,47589.85
336457,48389.68
337437,56654.75
442777,41108.02
144241,71725.01
156626,42055.12
122702,55984.54
123985,21364.14
250648,79364.35
301229,183552.06
432141,79450.95
166145,27578.6
438458,33942.15
236456,41310.27
416838,25419.94
346571,34443.09
190503,43182.14
224471,26347.1
250035,73283.27
436433,43645.73
243632,34171.0
154894,27572.48
428699,25416.35
448203,42311.51
372101,23137.06
360398,128385.11
310842,110165.32
180071,27288.49
294907,68881.26
235755,27237.38
376069,97321.52
287567,85980.71
431185,42030.41
157286,91643.95
267010,95601.88
151301,32640.55
202011,43158.39
128203,27630.29
281818,88510.87
380214,23595.09
176554,82530.22
399332,66679.2
230124,53370.55
247391,52339.84
176889,78988.21
219703,65523.21
206751,19011.7
134052,23557.07
315912,64663.64
388537,27811.54
187437,77348.97
452219,30247.01
151450,46077.78
441140,35550.46
355436,50381.31
288172,49766.0
309710,100854.59
170606,31154.0
147601,110974.92
354750,38333.43
131594,32358.51
347125,72746.25
226994,75074.48
230509,109803.42
230818,75949.34
133525,44230.99
279328,69637.59
315392,68643.33
428618,17157.55
350194,27636.39
343254,48378.89
184005,26425.43
387513,21958.16
445546,50747.37
306242,35253.19
381346,158460.09
298437,40917.89
216047,57851.78
389677,55312.14
212255,72098.51
362036,53093.28
155392,50020.41
361601,46466.25
424080,93948.04
191156,116231.68
126320,46745.55
149831,15660.8
306778,77895.02
409332,52497.81
277695,121246.87
147549,33307.05
191905,138085.62
412259,38930.75
175611,111721.85
351832,27459.25
317463,39486.36
160451,30833.49
218636,87710.52
113284,49593.54
397550,39283.64
232771,20001.02
297671,54883.97
333905,12464.98
109190,29226.94
106537,141395.48
307965,11305.83
431422,114920.62
213237,20787.89
229678,52041.23
316901,9852.24
104733,42674.06
384783,70602.92
133861,51062.62
321740,46228.73
264414,25521.51
419642,71632.47
425568,52881.89
114818,31415.05
264740,107507.15
316942,73755.49
235170,39787.58
364398,16496.4
280629,26554.88
394772,57122.87
342258,74358.42
233693,104479.95
274261,74689.42
426569,61986.39
146370,106130.32
110665,33979.71
169454,43913.37
231524,46873.93
192691,35691.34
367820,54150.86
116651,18069.77
423313,62521.34
322429,36458.0
440933,28564.09
424041,70514.4
330104,51018.98
143868,23750.79
190261,19509.23
226099,47285.32
246876,17821.99
137832,55140.24
154400,131942.9
316401,239180.08
194362,32197.58
454995,24774.39
401087,21207.03
438752,43498.48
251702,41122.05
422223,187935.84
326473,22521.19
189040,30370.67
149187,46375.69
166476,121441.1
429868,49604.98
307497,82023.18
235937,40775.26
138433,57227.46
120604,80032.8
446323,27144.29
368789,82632.15
354599,46743.21
407159,66007.78
255959,48287.64
306620,56159.3
231223,60208.82
239708,78938.14
213654,59770.16
107249,35648.62
164054,13339.64
275493,42543.02
142938,52411.81
329295,38355.46
331435,61010.07
105951,152989.83
214917,20464.14
396583,96630.4
419541,34518.49
385987,81995.39
348968,34776.16
174756,85565.55
332133,40367.99
352831,43837.14
372577,24502.31
262639,49484.51
436156,14877.53
389357,32383.62
105337,62978.23
211796,79580.0
252869,19099.74
142013,79490.93
104590,26685.79
333201,30036.44
386405,56262.91
182083,118364.81
384572,131228.17
330093,25344.87
280147,37508.67
236012,298361.4
115623,23086.75
206108,19343.69
259359,24151.64
199744,55998.53
103370,46592.8
400995,43375.64
380763,14435.81
306857,58778.77
263889,44764.56
106323,84151.51
327443,108349.86
109230,26231.51
205206,11410.04
439022,64840.0
102790,70920.28
331106,16721.58
387989,26595.97
209569,33038.25
250486,117670.54
352313,165715.02
185863,53401.04
216330,93017.31
174569,59567.15
118793,28594.18
282514,56776.96
203666,18710.09
301289,18340.7
415201,43342.45
179826,42841.7
328133,31556.2
373147,35992.45
452019,90750.64
248237,116365.96
136616,46189.9
310027,19929.74
289086,26576.93
288057,27111.38
260651,93393.15
318258,34011.44
455488,39373.18
284476,34017.44
243710,62865.19
357083,26407.99
442284,66328.56
356765,17818.62
187773,85703.01
123913,10522.99
336338,67566.85
403121,24783.11
331254,36007.89
116842,28677.57
143833,54162.57
443629,28006.03
194485,57430.93
282592,28318.28
187288,52199.17
426587,43005.94
377390,34023.93
221564,37597.98
150407,19072.96
133402,84313.83
431579,32656.79
139626,71820.1
322792,30720.68
274609,25457.88
407673,45429.99
423602,59521.75
112322,22016.81
131053,48177.18
240606,33074.76
242825,53054.02
401736,44656.08
308825,38266.23
244193,26670.73
311016,19769.1
123769,23018.26
205239,41499.93
411571,63576.7
357065,38494.31
271113,72698.84
285394,21882.62
350145,25084.69
165153,75949.23
222003,37828.36
105589,28607.65
238901,37071.57
165532,56325.53
263335,42446.82
191045,51668.36
134539,80810.2
268452,142974.25
443178,25964.96
255338,41909.0
226377,37674.04
384651,56053.64
181479,42604.93
149829,63783.35
207251,128253.88
356542,170533.06
147585,71855.22
151361,72300.94
186923,32050.89
106157,29377.6
312325,60102.07
168159,29650.06
245454,28495.79
116665,98596.92
127286,59705.51
313423,76799.52
410505,78373.08
280739,48114.32
276568,69910.55
222789,44406.8
179917,27379.43
148388,22099.37
196671,6434.23
107357,31323.7
249018,19513.73
432218,36484.66
387410,78841.19
125946,26713.29
409735,31915.35
326040,71277.77
429325,20733.02
165377,72473.61
284111,58992.07
131527,33261.75
243830,20363.13
175077,13262.15
193700,102547.94
373119,78671.63
373695,63961.25
344554,31456.05
367319,21812.1
438955,35442.76
375268,25472.17
100912,50167.25
427203,39596.67
181476,23428.19
403941,39227.6
243638,86199.39
301495,39778.55
432347,93945.44
213562,20153.64
101574,50744.67
384082,59260.66
252995,25594.14
296920,88675.79
181316,18937.66
417386,78168.3
424563,123473.0
228520,70039.13
396722,21091.65
355988,25869.24
173852,56959.6
191969,44881.2
138863,18509.42
198415,15693.13
317219,102141.15
229625,53085.73
263006,49253.7
205482,20356.98
141583,71192.33
113023,43111.5
232334,26908.09
451181,32753.18
231868,35978.69
149121,41903.87
387897,103588.05
392107,34101.36
224951,50482.61
185651,55235.7
326474,16871.95
176345,35076.57
208935,32944.98
411906,27602.47
235138,109875.26
128112,20777.99
393891,8875.66
416095,71163.44
222142,86410.38
135070,47703.64
307570,12315.66
378980,45999.37
188523,71269.67
264442,32943.72
221635,22318.03
201115,40962.16
120574,84565.22
233267,86677.65
179694,13147.76
136203,60865.43
149968,49532.25
151075,49225.29
455546,71664.96
285547,45625.5
129948,65271.72
425535,64557.57
217103,35722.2
397931,54992.71
352175,63747.13
361965,82245.17
359723,86611.89
291037,67410.48
422119,56096.1
211603,13029.94
374865,12297.68
154040,38630.69
111997,52277.27
378254,39805.57
401320,57362.96
296466,83702.82
343691,134155.33
267308,25889.52
311881,16918.05
131065,20593.04
223468,34230.66
389295,66514.69
151259,59307.34
342440,17550.44
156755,45296.58
429102,21784.47
252347,121426.15
203135,47512.03
368871,30910.37
383662,46864.19
303732,49143.73
221023,24625.68
297734,56247.59
200994,73152.18
317937,53095.06
381984,42257.63
242393,12421.6
193524,26033.98
135343,64691.84
401201,139745.57
388029,71769.23
105883,23148.49
370478,20122.32
208214,51991.43
170082,36252.82
199882,41369.7
165413,31924.85
228397,35910.93
106476,50265.83
306998,31049.63
427925,10857.5
133039,50505.72
416661,56802.16
211453,78512.53
167158,90692.36
399095,32820.44
248041,40307.48
298979,14671.68
322837,128508.25
209976,31868.54
327480,23074.3
333878,32263.53
304147,46134.66
149604,54035.33
289543,29732.04
393756,54314.68
125707,50324.05
351213,53326.6
321538,42086.61
275854,26883.17
271118,19619.9
238461,5795.43
225822,83199.87
196286,10711.67
191146,29543.81
321335,34809.0
334625,117485.96
371812,55954.75
253741,38565.23
256649,23760.82
221285,34299.17
170536,60013.26
446301,79897.06
203400,44983.77
353182,23034.3
425915,46050.06
163232,30918.19
170751,14680.46
339524,123563.2
353931,51737.76
105340,48334.21
268263,20135.06
444627,163939.38
251692,77374.24
267141,94760.6
317483,40607.99
427831,87017.4
346381,21852.45
273803,34994.49
238598,27532.46
138516,19167.09
123725,15948.54
437042,88143.7
257813,101356.87
127945,24015.33
451704,98558.47
349146,31648.37
198592,52272.61
236515,19972.49
107307,40050.66
371993,95216.39
201897,32060.48
145150,39210.9
345133,18173.1
236559,29053.32
438352,87826.05
268097,53290.36
228607,47496.61
119794,52208.26
379229,33892.39
339686,218849.42
317438,26119.94
347008,58349.76
376656,153939.08
425322,108595.35
154183,51756.75
222311,18780.46
248471,75160.18
127960,39023.95
255054,134778.09
111421,122159.82
319333,88264.88
133748,46343.54
388571,43191.62
285545,34216.39
240579,23917.96
434803,30004.02
303932,21559.71
282159,63338.07
437598,73548.29
364610,134190.18
156852,20869.13
124092,13277.38
258644,52686.19
187796,69685.72
117561,41066.26
182080,80255.08
394818,55600.47
261329,31745.69
298354,29997.79
307324,29141.79
315803,78125.97
433436,43925.32
406205,44345.12
278713,137744.46
272785,106103.59
281696,25175.39
179121,40892.85
228054,12247.58
123385,149807.1
360127,73206.96
355229,25628.89
110276,73397.77
125606,66753.39
304177,41016.71
256183,25303.53
252500,40883.74
393143,40670.03
231543,47615.79
256425,111106.34
310243,51515.43
128449,38254.38
393414,46640.63
284171,59017.44
307263,72474.49
327756,74303.22
374022,46401.29
129732,28843.27
254092,36159.33
398084,53184.13
241929,77432.55
238232,37487.26
434426,46122.7
361551,164030.48
364901,17096.53
178334,29702.34
144381,127641.92
384170,24018.81
127542,29808.11
118648,33720.0
383672,18457.12
212853,17850.78
233147,38225.36
370569,118123.4
247039,36786.06
430721,13292.3
303133,41763.1
387326,22420.32
138459,21809.35
434246,14990.23
308456,40477.67
362374,36282.01
196782,61921.1
242862,47759.27
297362,42263.26
453184,108113.42
101062,54382.75
160964,63522.02
286909,37250.95
218657,41512.74
131816,86114.41
302865,39891.61
227333,65027.83
141696,35022.5
140653,51144.31
203953,16862.01
414809,36739.3
359575,49278.28
205196,49504.02
265683,56113.38
369888,37034.05
167317,59129.07
417004,56294.98
213930,30573.17
288963,92481.42
353759,61509.46
188169,80805.44
201669,52178.16
320208,29125.79
290879,33800.37
374263,36105.01
422211,74360.53
329555,40891.87
414811,25320.75
444364,51882.27
178843,64292.71
146579,21600.51
376978,29333.35
407609,146931.34
177691,46594.33
409113,35443.8
171325,49513.68
412292,79763.66
172161,89529.89
133343,26088.42
266577,15433.26
125461,104102.79
266202,20903.86
376979,96114.06
146777,9103.61
392357,35195.82
294859,18969.88
434561,33382.51
365354,69938.45
197833,19712.79
269480,71290.2
455468,152891.4
416029,96964.24
241306,49480.51
354648,32251.46
145044,99165.71
316919,29970.6
375767,27001.04
103901,48558.85
448676,100353.26
360788,21503.3
419809,80962.68
362898,39579.95
244386,34874.91
416105,34446.18
167464,75399.27
296423,66210.02
403544,22097.08
420111,35046.59
351809,47647.59
121023,61192.12
137935,59065.73
448319,39258.62
436724,31088.24
113143,171584.2
249285,37212.4
215151,25652.51
110811,147556.6
402919,76265.97
282090,46354.86
261160,37934.54
350707,40730.17
350619,20510.66
316125,7709.02
154577,76872.91
303192,111240.52
143037,50487.36
288619,9016.13
351052,60350.12
329066,38454.15
293599,58737.86
369508,35173.92
280848,28809.8
340741,34288.77
313475,37781.5
158320,23819.92
392488,34808.12
340787,33334.15
102454,77796.48
425675,33727.71
140559,31898.03
260775,81652.91
369853,47888.54
139929,81271.56
107918,58177.66
381600,34743.88
225513,31674.14
296896,50175.55
189442,143432.14
113249,61191.35
403598,52652.99
313271,35711.14
171655,75671.59
210887,51601.92
322569,55705.49
132430,38915.72
431783,17681.2
102737,41624.61
449248,16333.52
442561,147135.94
209501,65111.03
435677,24176.45
431330,49265.37
329088,46161.89
451866,42388.91
262701,40139.45
349966,97220.02
370987,41428.33
238193,40213.78
201434,32774.49
331630,36811.29
360566,81268.3
312392,135879.78
285450,44924.65
376945,69031.88
172081,53562.0
358968,20754.61
124939,42487.02
383778,47877.46
170995,15412.81
263062,32947.42
215178,109294.15
243726,37353.26
145426,22055.57
264999,44778.74
448028,50793.53
254114,42364.2
354918,45618.67
179301,35651.31
229525,46290.36
169240,28649.97
381864,32279.08
404421,30637.68
299145,62507.42
344538,92839.37
121602,97679.01
212748,44506.48
189099,19967.35
453310,56043.91
196583,82311.2
140371,52674.27
421710,57484.23
154207,89496.51
350923,35709.08
251695,59010.97
346815,112715.25
343781,54476.59
201755,33166.63
416429,160342.52
200472,33581.39
418180,42837.43
263994,44130.2
431133,28967.08
342355,175367.79
113960,56441.24
316995,48736.08
412404,22598.73
138057,39009.98
191289,100681.37
107421,58171.42
333143,56475.72
330444,43670.73
365554,24815.48
387645,14823.9
231826,19893.81
221418,26658.69
359157,65422.97
289664,39608.44
117295,30467.46
153183,23444.92
149836,33778.0
292695,131570.39
344694,72781.85
352355,13540.63
279128,8708.61
121017,42108.96
325090,42155.64
228524,29641.91
329118,39379.78
171999,59031.56
264124,21722.81
362947,26082.91
376847,34892.38
351912,100741.77
297625,61456.8
134031,82970.43
417059,21821.51
144149,31883.22
143220,79490.79
269340,104406.42
216045,15420.63
404509,46138.49
265161,18505.04
207755,61064.41
152500,72124.07
169936,44908.96
213907,21120.88
315400,15359.86
251528,61001.5
337393,123151.18
443303,116163.88
301420,22615.83
193233,51647.65
334796,22600.22
301285,23583.63
322161,86612.33
339790,41637.41
216525,94613.7
387482,132568.83
435485,59104.54
164139,46506.3
212688,23008.26
211008,36240.09
340371,82945.03
143924,15134.09
182411,39530.09
439179,20797.94
448726,46618.78
297562,44507.09
257436,53144.19
172509,55605.31
282590,80864.81
380725,26541.81
240889,49197.68
306636,118998.57
369074,47983.62
209755,34852.74
433102,33724.75
334786,39733.98
390106,42595.78
420144,29237.42
349799,45453.32
135805,49582.81
420785,37464.39
173778,49824.24
206406,13187.02
145776,31294.58
407267,17904.9
316618,22999.35
280181,27053.02
303398,65198.17
271663,38864.41
132973,15217.6
206894,50910.99
383905,20710.46
140507,58483.16
277375,57850.52
247322,44471.62
447679,19389.71
310491,84771.11
321851,32978.99
436671,37135.25
159143,81889.01
398010,66048.85
328738,40569.98
350169,25859.38
154075,56883.7
277469,58220.31
343738,55788.84
212038,14147.37
198491,20435.14
183782,80694.11
183604,97099.94
248403,68709.22
117766,31967.52
223895,107431.58
190506,30665.38
436081,52331.43
199868,84259.71
285196,41579.67
125302,27478.25
422860,44054.65
382761,26932.8
257464,60926.57
297040,73559.01
155796,65798.05
122520,23853.44
114044,80937.26
210635,24715.33
234444,29483.85
241846,34590.89
169235,25761.02
452020,30490.39
232473,99743.71
225591,45558.34
228338,39849.68
264380,48746.18
414741,43157.14
107155,21149.36
370762,37557.15
234402,37974.61
219996,37478.25
280614,82480.51
278471,92527.02
283904,27834.94
326642,87426.36
171111,117070.88
196014,78242.4
402566,33334.34
231233,16834.12
104279,19331.14
198115,97285.93
166797,105168.37
281827,59202.64
375621,31839.27
424567,26501.38
197899,94195.47
398990,98763.82
223281,41128.31
150101,30982.45
200399,149968.17
356811,34024.46
269439,87282.19
314867,31810.53
102660,46058.26
257106,101740.54
196918,66311.38
122197,66009.28
396457,24313.58
434902,21748.63
103503,37162.36
184840,79905.15
354514,13324.61
